ROI,X_position,Y_position,gene,gene_value,type,full_gene_name
D5761.(3).|.054.|.Full.ROI,8968,22536,Dock4,1.83731077813776,Cortical layer II/III,Dock4
D5761.(3).|.054.|.Full.ROI,8968,22536,Sipa1l1,1.30096557157155,Cortical layer II/III,Sipa1l1
D5761.(3).|.054.|.Full.ROI,8968,22536,Kcnh4,1.5321579355458,Cortical layer II/III,Kcnh4
D5761.(3).|.054.|.Full.ROI,8968,22536,Kcnh5,0.437671380481732,Cortical layer II/III,Kcnh5
D5761.(3).|.054.|.Full.ROI,8968,22536,Myo16,0.265710714272167,Cortical layer II/III,Myo16
D5761.(3).|.054.|.Full.ROI,8968,22536,Cux1,0.793271867790028,Cortical layer II/III,Cux1
D5761.(3).|.054.|.Full.ROI,8968,22536,Cux2,1.38920488577931,Cortical layer II/III,Cux2
D5761.(3).|.054.|.Full.ROI,8968,22536,Ptn,0.673952705270602,Cortical layer II/III,Ptn
D5761.(3).|.054.|.Full.ROI,8968,22536,Plxnd1,0.677163617410668,Cortical layer II/III,Plxnd1
D5761.(3).|.054.|.Full.ROI,8968,22536,Nectin1,1.27336822880575,Cortical layer II/III,Nectin1
D5761.(3).|.054.|.Full.ROI,8968,22536,Rilpl1,1.04492488399682,Cortical layer II/III,Rilpl1
D5761.(3).|.054.|.Full.ROI,8968,22536,Npbwr1,-0.43502360389404,Cortical layer II/III,Npbwr1
D5761.(3).|.054.|.Full.ROI,8968,22536,Tmem200a,-0.307242289671453,Cortical layer II/III,Tmem200a
D5761.(3).|.054.|.Full.ROI,8968,22536,Ndrg2,-0.116795387188852,Cortical layer II/III,Ndrg2
D5761.(3).|.054.|.Full.ROI,8968,22536,Ivd,-0.613732744889456,Cortical layer II/III,Ivd
D5761.(3).|.054.|.Full.ROI,8968,22536,Lypd5,0.068173313676407,Cortical layer II/III,Lypd5
D5761.(3).|.054.|.Full.ROI,8968,22536,Cgnl1,-0.242393027464886,Cortical layer II/III,Cgnl1
D5761.(3).|.054.|.Full.ROI,8968,22536,Gng7,-0.404054662692995,Cortical layer II/III,Gng7
D5761.(3).|.054.|.Full.ROI,8968,22536,Lrsam1,-0.845300426207684,Cortical layer II/III,Lrsam1
D5761.(3).|.054.|.Full.ROI,8968,22536,Etv1,-0.392241164799222,Cortical layer II/III,Etv1
D5761.(3).|.054.|.Full.ROI,8968,22536,Fezf2,-0.774771224678869,Cortical layer II/III,Fezf2
D5761.(3).|.045.|.Full.ROI,6525,20614,Cryab,-0.00593508055279391,Cortical layer IV,Cryab
D5761.(3).|.045.|.Full.ROI,6525,20614,Pde4a,-0.153557053063007,Cortical layer IV,Pde4a
D5761.(3).|.045.|.Full.ROI,6525,20614,Cyb5a,-0.560474982492805,Cortical layer IV,Cyb5a
D5761.(3).|.045.|.Full.ROI,6525,20614,Mllt11,-1.40355738023446,Cortical layer IV,Mllt11
D5761.(3).|.045.|.Full.ROI,6525,20614,Dkk3,-0.989649759321914,Cortical layer IV,Dkk3
D5761.(3).|.045.|.Full.ROI,6525,20614,Ighm,-0.829596482045215,Cortical layer IV,Ighm
D5761.(3).|.045.|.Full.ROI,6525,20614,Dnajc16,0.341162671871728,Cortical layer IV,Dnajc16
D5761.(3).|.045.|.Full.ROI,6525,20614,Tppp,0.557888054347316,Cortical layer IV,Tppp
D5761.(3).|.045.|.Full.ROI,6525,20614,Gopc,0.901390697204907,Cortical layer IV,Gopc
D5761.(3).|.045.|.Full.ROI,6525,20614,Cltc,0.605374412085364,Cortical layer IV,Cltc
D5761.(3).|.045.|.Full.ROI,6525,20614,Pfn2,0.803467580266228,Cortical layer IV,Pfn2
D5761.(3).|.045.|.Full.ROI,6525,20614,Ap3s1,0.135234701569852,Cortical layer IV,Ap3s1
D5761.(3).|.045.|.Full.ROI,6525,20614,Pcmt1,-0.171894047564608,Cortical layer IV,Pcmt1
D5761.(3).|.045.|.Full.ROI,6525,20614,Rab12,0.158096415200053,Cortical layer IV,Rab12
D5761.(3).|.045.|.Full.ROI,6525,20614,Gucy1b1,0.265804236931663,Cortical layer IV,Gucy1b1
D5761.(3).|.045.|.Full.ROI,6525,20614,Exd2,0.270377168555156,Cortical layer IV,Exd2
D5761.(3).|.045.|.Full.ROI,6525,20614,Slc12a5,0.280822138207299,Cortical layer IV,Slc12a5
D5761.(3).|.045.|.Full.ROI,6525,20614,Calm1,0.567104191585789,Cortical layer IV,Calm1
D5761.(3).|.045.|.Full.ROI,6525,20614,Gpr158,1.45328757962222,Cortical layer IV,Gpr158
D5761.(3).|.045.|.Full.ROI,6525,20614,Kcnip2,1.79280773474782,Cortical layer IV,Kcnip2
D5761.(3).|.045.|.Full.ROI,6525,20614,Tacc1,0.950925802117275,Cortical layer IV,Tacc1
D5761.(3).|.045.|.Full.ROI,6525,20614,Them6,0.310588920710448,Cortical layer IV,Them6
D5761.(3).|.045.|.Full.ROI,6525,20614,Rtn4,1.69944597235746,Cortical layer IV,Rtn4
D5761.(3).|.045.|.Full.ROI,6525,20614,Arhgef25,1.06026646802575,Cortical layer IV,Arhgef25
D5761.(3).|.045.|.Full.ROI,6525,20614,Stxbp5l,0.376564162347032,Cortical layer IV,Stxbp5l
D5761.(3).|.045.|.Full.ROI,6525,20614,Tbr1,0.283016448290452,Cortical layer IV,Tbr1
D5761.(3).|.045.|.Full.ROI,6525,20614,Ppp1r1b,0.551121323875095,Cortical layer IV,Ppp1r1b
D5761.(3).|.045.|.Full.ROI,6525,20614,Nptx1,-0.579765563802913,Cortical layer IV,Nptx1
D5761.(3).|.045.|.Full.ROI,6525,20614,Tsnax,-0.622859416799722,Cortical layer IV,Tsnax
D5761.(3).|.045.|.Full.ROI,6525,20614,Dock4,-0.574333091416766,Cortical layer IV,Dock4
D5761.(3).|.045.|.Full.ROI,6525,20614,Sipa1l1,-0.312346277330279,Cortical layer IV,Sipa1l1
D5761.(3).|.045.|.Full.ROI,6525,20614,Kcnh4,-0.0323108423478156,Cortical layer IV,Kcnh4
D5761.(3).|.045.|.Full.ROI,6525,20614,Kcnh5,2.046081831566,Cortical layer IV,Kcnh5
D5761.(3).|.045.|.Full.ROI,6525,20614,Myo16,1.85562207449463,Cortical layer IV,Myo16
D5761.(3).|.045.|.Full.ROI,6525,20614,Cux1,1.87079404763801,Cortical layer IV,Cux1
D5761.(3).|.045.|.Full.ROI,6525,20614,Cux2,1.02603475818588,Cortical layer IV,Cux2
D5761.(3).|.045.|.Full.ROI,6525,20614,Ptn,1.34165411706221,Cortical layer IV,Ptn
D5761.(3).|.045.|.Full.ROI,6525,20614,Plxnd1,-0.88350858452223,Cortical layer IV,Plxnd1
D5761.(3).|.045.|.Full.ROI,6525,20614,Nectin1,0.664350287846092,Cortical layer IV,Nectin1
D5761.(3).|.045.|.Full.ROI,6525,20614,Rilpl1,0.071736664985763,Cortical layer IV,Rilpl1
D5761.(3).|.045.|.Full.ROI,6525,20614,Npbwr1,0.481704211815245,Cortical layer IV,Npbwr1
D5761.(3).|.045.|.Full.ROI,6525,20614,Tmem200a,-0.25267892999084,Cortical layer IV,Tmem200a
D5761.(3).|.045.|.Full.ROI,6525,20614,Ndrg2,-0.0575753641834014,Cortical layer IV,Ndrg2
D5761.(3).|.045.|.Full.ROI,6525,20614,Ivd,0.158761643486804,Cortical layer IV,Ivd
D5761.(3).|.045.|.Full.ROI,6525,20614,Lypd5,-0.9573115962182,Cortical layer IV,Lypd5
D5761.(3).|.045.|.Full.ROI,6525,20614,Cgnl1,-1.48336625019384,Cortical layer IV,Cgnl1
D5761.(3).|.045.|.Full.ROI,6525,20614,Gng7,-0.940189685339925,Cortical layer IV,Gng7
D5761.(3).|.045.|.Full.ROI,6525,20614,Lrsam1,1.34836346101907,Cortical layer IV,Lrsam1
D5761.(3).|.045.|.Full.ROI,6525,20614,Etv1,-0.643933166356073,Cortical layer IV,Etv1
D5761.(3).|.045.|.Full.ROI,6525,20614,Fezf2,-1.01735310807529,Cortical layer IV,Fezf2
D5761.(3).|.055.|.Full.ROI,9157,22058,Cryab,-0.75452353203754,Cortical layer IV,Cryab
D5761.(3).|.055.|.Full.ROI,9157,22058,Pde4a,0.00400432817965142,Cortical layer IV,Pde4a
D5761.(3).|.055.|.Full.ROI,9157,22058,Cyb5a,-0.577981646959376,Cortical layer IV,Cyb5a
D5761.(3).|.055.|.Full.ROI,9157,22058,Mllt11,-0.124313683760752,Cortical layer IV,Mllt11
D5761.(3).|.055.|.Full.ROI,9157,22058,Dkk3,-1.02912809614714,Cortical layer IV,Dkk3
D5761.(3).|.055.|.Full.ROI,9157,22058,Ighm,-0.762843526152292,Cortical layer IV,Ighm
D5761.(3).|.055.|.Full.ROI,9157,22058,Dnajc16,-0.914373945343168,Cortical layer IV,Dnajc16
D5761.(3).|.055.|.Full.ROI,9157,22058,Tppp,0.691512656873315,Cortical layer IV,Tppp
D5761.(3).|.055.|.Full.ROI,9157,22058,Gopc,0.154504025598219,Cortical layer IV,Gopc
D5761.(3).|.055.|.Full.ROI,9157,22058,Cltc,0.656976901344964,Cortical layer IV,Cltc
D5761.(3).|.055.|.Full.ROI,9157,22058,Pfn2,-0.270198216706519,Cortical layer IV,Pfn2
D5761.(3).|.055.|.Full.ROI,9157,22058,Ap3s1,-0.200495672532951,Cortical layer IV,Ap3s1
D5761.(3).|.055.|.Full.ROI,9157,22058,Pcmt1,0.242504709753498,Cortical layer IV,Pcmt1
D5761.(3).|.055.|.Full.ROI,9157,22058,Rab12,0.128617730263112,Cortical layer IV,Rab12
D5761.(3).|.055.|.Full.ROI,9157,22058,Gucy1b1,0.382166868069051,Cortical layer IV,Gucy1b1
D5761.(3).|.055.|.Full.ROI,9157,22058,Exd2,-0.249252168660035,Cortical layer IV,Exd2
D5761.(3).|.055.|.Full.ROI,9157,22058,Slc12a5,0.791329879359622,Cortical layer IV,Slc12a5
D5761.(3).|.055.|.Full.ROI,9157,22058,Calm1,0.555265593319438,Cortical layer IV,Calm1
D5761.(3).|.055.|.Full.ROI,9157,22058,Gpr158,1.71200373631771,Cortical layer IV,Gpr158
D5761.(3).|.055.|.Full.ROI,9157,22058,Kcnip2,1.66759904361387,Cortical layer IV,Kcnip2
D5761.(3).|.055.|.Full.ROI,9157,22058,Tacc1,0.587143789104965,Cortical layer IV,Tacc1
D5761.(3).|.055.|.Full.ROI,9157,22058,Them6,0.240597301630735,Cortical layer IV,Them6
D5761.(3).|.055.|.Full.ROI,9157,22058,Rtn4,0.586009421589076,Cortical layer IV,Rtn4
D5761.(3).|.055.|.Full.ROI,9157,22058,Arhgef25,0.651249388762712,Cortical layer IV,Arhgef25
D5761.(3).|.055.|.Full.ROI,9157,22058,Stxbp5l,0.418849320531313,Cortical layer IV,Stxbp5l
D5761.(3).|.055.|.Full.ROI,9157,22058,Tbr1,0.365571149926829,Cortical layer IV,Tbr1
D5761.(3).|.055.|.Full.ROI,9157,22058,Ppp1r1b,0.378707055595832,Cortical layer IV,Ppp1r1b
D5761.(3).|.055.|.Full.ROI,9157,22058,Nptx1,-0.340537558499744,Cortical layer IV,Nptx1
D5761.(3).|.055.|.Full.ROI,9157,22058,Tsnax,-0.704320735226312,Cortical layer IV,Tsnax
D5761.(3).|.055.|.Full.ROI,9157,22058,Dock4,-0.889864717328574,Cortical layer IV,Dock4
D5761.(3).|.055.|.Full.ROI,9157,22058,Sipa1l1,-0.459564126824396,Cortical layer IV,Sipa1l1
D5761.(3).|.055.|.Full.ROI,9157,22058,Kcnh4,0.546757791378228,Cortical layer IV,Kcnh4
D5761.(3).|.055.|.Full.ROI,9157,22058,Kcnh5,1.51305158910616,Cortical layer IV,Kcnh5
D5761.(3).|.055.|.Full.ROI,9157,22058,Myo16,1.55323288361822,Cortical layer IV,Myo16
D5761.(3).|.055.|.Full.ROI,9157,22058,Cux1,1.79601990315694,Cortical layer IV,Cux1
D5761.(3).|.055.|.Full.ROI,9157,22058,Cux2,0.261171881311701,Cortical layer IV,Cux2
D5761.(3).|.055.|.Full.ROI,9157,22058,Ptn,1.28874358872698,Cortical layer IV,Ptn
D5761.(3).|.055.|.Full.ROI,9157,22058,Plxnd1,1.19866660167985,Cortical layer IV,Plxnd1
D5761.(3).|.055.|.Full.ROI,9157,22058,Nectin1,0.824264489473076,Cortical layer IV,Nectin1
D5761.(3).|.055.|.Full.ROI,9157,22058,Rilpl1,0.35977020143415,Cortical layer IV,Rilpl1
D5761.(3).|.055.|.Full.ROI,9157,22058,Npbwr1,0.675807295243483,Cortical layer IV,Npbwr1
D5761.(3).|.055.|.Full.ROI,9157,22058,Tmem200a,1.21116231558192,Cortical layer IV,Tmem200a
D5761.(3).|.055.|.Full.ROI,9157,22058,Ndrg2,-0.0611151618548183,Cortical layer IV,Ndrg2
D5761.(3).|.055.|.Full.ROI,9157,22058,Ivd,0.0633493901605692,Cortical layer IV,Ivd
D5761.(3).|.055.|.Full.ROI,9157,22058,Lypd5,-0.877838909456994,Cortical layer IV,Lypd5
D5761.(3).|.055.|.Full.ROI,9157,22058,Cgnl1,-0.966597787522937,Cortical layer IV,Cgnl1
D5761.(3).|.055.|.Full.ROI,9157,22058,Gng7,-1.105922299417,Cortical layer IV,Gng7
D5761.(3).|.055.|.Full.ROI,9157,22058,Lrsam1,-0.613321366237981,Cortical layer IV,Lrsam1
D5761.(3).|.055.|.Full.ROI,9157,22058,Etv1,-0.528749996743548,Cortical layer IV,Etv1
D5761.(3).|.055.|.Full.ROI,9157,22058,Fezf2,-0.835585155169222,Cortical layer IV,Fezf2
D5761.(3).|.065.|.Full.ROI,4576,18267,Cryab,-0.895444445600452,Cortical layer IV,Cryab
D5761.(3).|.065.|.Full.ROI,4576,18267,Pde4a,-0.0531780607432456,Cortical layer IV,Pde4a
D5761.(3).|.065.|.Full.ROI,4576,18267,Cyb5a,-0.544718984472896,Cortical layer IV,Cyb5a
D5761.(3).|.065.|.Full.ROI,4576,18267,Mllt11,-0.312364981501566,Cortical layer IV,Mllt11
D5761.(3).|.065.|.Full.ROI,4576,18267,Dkk3,-0.30154234845816,Cortical layer IV,Dkk3
D5761.(3).|.065.|.Full.ROI,4576,18267,Ighm,-0.752697076856568,Cortical layer IV,Ighm
D5761.(3).|.065.|.Full.ROI,4576,18267,Dnajc16,0.793155854069089,Cortical layer IV,Dnajc16
D5761.(3).|.065.|.Full.ROI,4576,18267,Tppp,0.582704051959284,Cortical layer IV,Tppp
D5761.(3).|.065.|.Full.ROI,4576,18267,Gopc,0.337611725734051,Cortical layer IV,Gopc
D5761.(3).|.065.|.Full.ROI,4576,18267,Cltc,0.213644211010307,Cortical layer IV,Cltc
D5761.(3).|.065.|.Full.ROI,4576,18267,Pfn2,-0.030781100886391,Cortical layer IV,Pfn2
D5761.(3).|.065.|.Full.ROI,4576,18267,Ap3s1,0.792504784478326,Cortical layer IV,Ap3s1
D5761.(3).|.065.|.Full.ROI,4576,18267,Pcmt1,0.694440932981138,Cortical layer IV,Pcmt1
D5761.(3).|.065.|.Full.ROI,4576,18267,Rab12,0.112615015583057,Cortical layer IV,Rab12
D5761.(3).|.065.|.Full.ROI,4576,18267,Gucy1b1,0.32351060298551,Cortical layer IV,Gucy1b1
D5761.(3).|.065.|.Full.ROI,4576,18267,Exd2,1.1575383288307,Cortical layer IV,Exd2
D5761.(3).|.065.|.Full.ROI,4576,18267,Slc12a5,0.784742682699592,Cortical layer IV,Slc12a5
D5761.(3).|.065.|.Full.ROI,4576,18267,Calm1,0.882885932299088,Cortical layer IV,Calm1
D5761.(3).|.065.|.Full.ROI,4576,18267,Gpr158,1.43945523065038,Cortical layer IV,Gpr158
D5761.(3).|.065.|.Full.ROI,4576,18267,Kcnip2,1.32540307395321,Cortical layer IV,Kcnip2
D5761.(3).|.065.|.Full.ROI,4576,18267,Tacc1,0.225600434634275,Cortical layer IV,Tacc1
D5761.(3).|.065.|.Full.ROI,4576,18267,Them6,0.0544195948787041,Cortical layer IV,Them6
D5761.(3).|.065.|.Full.ROI,4576,18267,Rtn4,0.0318820785127567,Cortical layer IV,Rtn4
D5761.(3).|.065.|.Full.ROI,4576,18267,Arhgef25,1.02292143035391,Cortical layer IV,Arhgef25
D5761.(3).|.065.|.Full.ROI,4576,18267,Stxbp5l,0.338507519981177,Cortical layer IV,Stxbp5l
D5761.(3).|.065.|.Full.ROI,4576,18267,Tbr1,0.0910767669858713,Cortical layer IV,Tbr1
D5761.(3).|.065.|.Full.ROI,4576,18267,Ppp1r1b,0.771329841522944,Cortical layer IV,Ppp1r1b
D5761.(3).|.065.|.Full.ROI,4576,18267,Nptx1,-0.513639886661374,Cortical layer IV,Nptx1
D5761.(3).|.065.|.Full.ROI,4576,18267,Tsnax,-0.704320735226312,Cortical layer IV,Tsnax
D5761.(3).|.065.|.Full.ROI,4576,18267,Dock4,-0.582008185020026,Cortical layer IV,Dock4
D5761.(3).|.065.|.Full.ROI,4576,18267,Sipa1l1,0.250342705641223,Cortical layer IV,Sipa1l1
D5761.(3).|.065.|.Full.ROI,4576,18267,Kcnh4,0.520246215376312,Cortical layer IV,Kcnh4
D5761.(3).|.065.|.Full.ROI,4576,18267,Kcnh5,1.33026640208006,Cortical layer IV,Kcnh5
D5761.(3).|.065.|.Full.ROI,4576,18267,Myo16,1.32341709855215,Cortical layer IV,Myo16
D5761.(3).|.065.|.Full.ROI,4576,18267,Cux1,0.506779728462527,Cortical layer IV,Cux1
D5761.(3).|.065.|.Full.ROI,4576,18267,Cux2,0.022935903268922,Cortical layer IV,Cux2
D5761.(3).|.065.|.Full.ROI,4576,18267,Ptn,0.936888575297752,Cortical layer IV,Ptn
D5761.(3).|.065.|.Full.ROI,4576,18267,Plxnd1,0.221269073097932,Cortical layer IV,Plxnd1
D5761.(3).|.065.|.Full.ROI,4576,18267,Nectin1,-0.413315417264543,Cortical layer IV,Nectin1
D5761.(3).|.065.|.Full.ROI,4576,18267,Rilpl1,0.490637612559615,Cortical layer IV,Rilpl1
D5761.(3).|.065.|.Full.ROI,4576,18267,Npbwr1,0.675807295243484,Cortical layer IV,Npbwr1
D5761.(3).|.065.|.Full.ROI,4576,18267,Tmem200a,-0.39677580260191,Cortical layer IV,Tmem200a
D5761.(3).|.065.|.Full.ROI,4576,18267,Ndrg2,-0.0198006661755722,Cortical layer IV,Ndrg2
D5761.(3).|.065.|.Full.ROI,4576,18267,Ivd,0.10867021049053,Cortical layer IV,Ivd
D5761.(3).|.065.|.Full.ROI,4576,18267,Lypd5,-0.858964146351207,Cortical layer IV,Lypd5
D5761.(3).|.065.|.Full.ROI,4576,18267,Cgnl1,0.0990796153752367,Cortical layer IV,Cgnl1
D5761.(3).|.065.|.Full.ROI,4576,18267,Gng7,-0.672945845140638,Cortical layer IV,Gng7
D5761.(3).|.065.|.Full.ROI,4576,18267,Lrsam1,-0.860623813655221,Cortical layer IV,Lrsam1
D5761.(3).|.065.|.Full.ROI,4576,18267,Etv1,-0.647869806330173,Cortical layer IV,Etv1
D5761.(3).|.065.|.Full.ROI,4576,18267,Fezf2,-0.894030543103636,Cortical layer IV,Fezf2
D5761.(3).|.056.|.Full.ROI,9377,21609,Cryab,0.600573192218042,Cortical layer V,Cryab
D5761.(3).|.056.|.Full.ROI,9377,21609,Pde4a,1.16407933190957,Cortical layer V,Pde4a
D5761.(3).|.056.|.Full.ROI,9377,21609,Cyb5a,1.10062248317232,Cortical layer V,Cyb5a
D5761.(3).|.056.|.Full.ROI,9377,21609,Mllt11,1.37025680467934,Cortical layer V,Mllt11
D5761.(3).|.056.|.Full.ROI,9377,21609,Dkk3,0.328008589784357,Cortical layer V,Dkk3
D5761.(3).|.056.|.Full.ROI,9377,21609,Ighm,0.538497587008637,Cortical layer V,Ighm
D5761.(3).|.056.|.Full.ROI,9377,21609,Dnajc16,0.446277365405998,Cortical layer V,Dnajc16
D5761.(3).|.056.|.Full.ROI,9377,21609,Tppp,-0.160399676174518,Cortical layer V,Tppp
D5761.(3).|.056.|.Full.ROI,9377,21609,Gopc,0.433423894409779,Cortical layer V,Gopc
D5761.(3).|.056.|.Full.ROI,9377,21609,Cltc,0.782878626909593,Cortical layer V,Cltc
D5761.(3).|.056.|.Full.ROI,9377,21609,Pfn2,0.249975319417494,Cortical layer V,Pfn2
D5761.(3).|.056.|.Full.ROI,9377,21609,Ap3s1,0.204779425430994,Cortical layer V,Ap3s1
D5761.(3).|.056.|.Full.ROI,9377,21609,Pcmt1,-0.226346277642907,Cortical layer V,Pcmt1
D5761.(3).|.056.|.Full.ROI,9377,21609,Rab12,-0.416591037324783,Cortical layer V,Rab12
D5761.(3).|.056.|.Full.ROI,9377,21609,Gucy1b1,-0.412158582167819,Cortical layer V,Gucy1b1
D5761.(3).|.056.|.Full.ROI,9377,21609,Exd2,-0.539952082333168,Cortical layer V,Exd2
D5761.(3).|.056.|.Full.ROI,9377,21609,Slc12a5,-0.201728314794899,Cortical layer V,Slc12a5
D5761.(3).|.056.|.Full.ROI,9377,21609,Calm1,-0.151830299695308,Cortical layer V,Calm1
D5761.(3).|.056.|.Full.ROI,9377,21609,Gpr158,-0.154410241445703,Cortical layer V,Gpr158
D5761.(3).|.056.|.Full.ROI,9377,21609,Kcnip2,-0.687382936186805,Cortical layer V,Kcnip2
D5761.(3).|.056.|.Full.ROI,9377,21609,Tacc1,-0.780390239775288,Cortical layer V,Tacc1
D5761.(3).|.056.|.Full.ROI,9377,21609,Them6,0.494194842389317,Cortical layer V,Them6
D5761.(3).|.056.|.Full.ROI,9377,21609,Rtn4,-0.112630763038586,Cortical layer V,Rtn4
D5761.(3).|.056.|.Full.ROI,9377,21609,Arhgef25,0.501951951337073,Cortical layer V,Arhgef25
D5761.(3).|.056.|.Full.ROI,9377,21609,Stxbp5l,-0.132332799521931,Cortical layer V,Stxbp5l
D5761.(3).|.056.|.Full.ROI,9377,21609,Tbr1,-0.272787880168421,Cortical layer V,Tbr1
D5761.(3).|.056.|.Full.ROI,9377,21609,Ppp1r1b,-1.06428951531049,Cortical layer V,Ppp1r1b
D5761.(3).|.056.|.Full.ROI,9377,21609,Nptx1,-0.449359577254017,Cortical layer V,Nptx1
D5761.(3).|.056.|.Full.ROI,9377,21609,Tsnax,0.195542665997642,Cortical layer V,Tsnax
D5761.(3).|.056.|.Full.ROI,9377,21609,Dock4,-0.388702920547216,Cortical layer V,Dock4
D5761.(3).|.056.|.Full.ROI,9377,21609,Sipa1l1,-1.20475427167319,Cortical layer V,Sipa1l1
D5761.(3).|.056.|.Full.ROI,9377,21609,Kcnh4,-1.07784692408797,Cortical layer V,Kcnh4
D5761.(3).|.056.|.Full.ROI,9377,21609,Kcnh5,-0.339267200456625,Cortical layer V,Kcnh5
D5761.(3).|.056.|.Full.ROI,9377,21609,Myo16,0.0834807698235886,Cortical layer V,Myo16
D5761.(3).|.056.|.Full.ROI,9377,21609,Cux1,-1.07054723863415,Cortical layer V,Cux1
D5761.(3).|.056.|.Full.ROI,9377,21609,Cux2,-1.15162287219779,Cortical layer V,Cux2
D5761.(3).|.056.|.Full.ROI,9377,21609,Ptn,-0.833108617357867,Cortical layer V,Ptn
D5761.(3).|.056.|.Full.ROI,9377,21609,Plxnd1,-0.673866869468232,Cortical layer V,Plxnd1
D5761.(3).|.056.|.Full.ROI,9377,21609,Nectin1,-0.135674248937804,Cortical layer V,Nectin1
D5761.(3).|.056.|.Full.ROI,9377,21609,Rilpl1,-0.49792319072005,Cortical layer V,Rilpl1
D5761.(3).|.056.|.Full.ROI,9377,21609,Npbwr1,-0.4391569281699,Cortical layer V,Npbwr1
D5761.(3).|.056.|.Full.ROI,9377,21609,Tmem200a,1.77712419250395,Cortical layer V,Tmem200a
D5761.(3).|.056.|.Full.ROI,9377,21609,Ndrg2,0.380183534556803,Cortical layer V,Ndrg2
D5761.(3).|.056.|.Full.ROI,9377,21609,Ivd,-1.15925878618257,Cortical layer V,Ivd
D5761.(3).|.056.|.Full.ROI,9377,21609,Lypd5,0.140520402297075,Cortical layer V,Lypd5
D5761.(3).|.056.|.Full.ROI,9377,21609,Cgnl1,-0.159055464971408,Cortical layer V,Cgnl1
D5761.(3).|.056.|.Full.ROI,9377,21609,Gng7,0.395306844374199,Cortical layer V,Gng7
D5761.(3).|.056.|.Full.ROI,9377,21609,Lrsam1,1.23939298235297,Cortical layer V,Lrsam1
D5761.(3).|.056.|.Full.ROI,9377,21609,Etv1,1.90969499668737,Cortical layer V,Etv1
D5761.(3).|.056.|.Full.ROI,9377,21609,Fezf2,1.82720154670525,Cortical layer V,Fezf2
D5761.(3).|.046.|.Full.ROI,6909,20242,Cryab,0.0852667958809752,Cortical layer V,Cryab
D5761.(3).|.046.|.Full.ROI,6909,20242,Pde4a,1.28640349152405,Cortical layer V,Pde4a
D5761.(3).|.046.|.Full.ROI,6909,20242,Cyb5a,1.50093475844567,Cortical layer V,Cyb5a
D5761.(3).|.046.|.Full.ROI,6909,20242,Mllt11,0.428087003352892,Cortical layer V,Mllt11
D5761.(3).|.046.|.Full.ROI,6909,20242,Dkk3,0.01630761090597,Cortical layer V,Dkk3
D5761.(3).|.046.|.Full.ROI,6909,20242,Ighm,0.137653848843247,Cortical layer V,Ighm
D5761.(3).|.046.|.Full.ROI,6909,20242,Dnajc16,0.341162671871728,Cortical layer V,Dnajc16
D5761.(3).|.046.|.Full.ROI,6909,20242,Tppp,-0.645926445194974,Cortical layer V,Tppp
D5761.(3).|.046.|.Full.ROI,6909,20242,Gopc,-0.383374843550789,Cortical layer V,Gopc
D5761.(3).|.046.|.Full.ROI,6909,20242,Cltc,0.731576152122429,Cortical layer V,Cltc
D5761.(3).|.046.|.Full.ROI,6909,20242,Pfn2,0.35294222172943,Cortical layer V,Pfn2
D5761.(3).|.046.|.Full.ROI,6909,20242,Ap3s1,0.259835665154395,Cortical layer V,Ap3s1
D5761.(3).|.046.|.Full.ROI,6909,20242,Pcmt1,0.829492187187834,Cortical layer V,Pcmt1
D5761.(3).|.046.|.Full.ROI,6909,20242,Rab12,0.688712744065003,Cortical layer V,Rab12
